Date,CENN_Open,CENN_High,CENN_Low,CENN_Close,CENN_Adj Close
2023-01-18,56.0099983215332,57.75,55.099998474121094,56.400001525878906,56.400001525878906
2023-01-19,56.400001525878906,56.400001525878906,49.0,50.66999816894531,50.66999816894531
2023-01-20,51.20000076293945,55.5,50.0099983215332,52.58000183105469,52.58000183105469
2023-01-23,54.79999923706055,56.5,52.400001525878906,55.83000183105469,55.83000183105469
2023-01-24,55.0,59.70000076293945,54.20000076293945,58.29999923706055,58.29999923706055
2023-01-25,57.70000076293945,58.9900016784668,55.060001373291016,55.810001373291016,55.810001373291016
2023-01-26,58.099998474121094,65.20999908447266,57.099998474121094,62.52000045776367,62.52000045776367
2023-01-27,62.75,71.79000091552734,62.75,67.08000183105469,67.08000183105469
2023-01-30,69.0,74.0,66.87999725341797,72.69999694824219,72.69999694824219
2023-01-31,77.0,82.9800033569336,73.4000015258789,76.2699966430664,76.2699966430664
2023-02-01,76.31999969482422,78.94999694824219,71.12999725341797,78.56999969482422,78.56999969482422
2023-02-02,81.0,82.0,75.30999755859375,78.33000183105469,78.33000183105469
2023-02-03,78.26000213623047,81.52999877929688,77.51000213623047,80.04000091552734,80.04000091552734
2023-02-06,80.0,87.0999984741211,77.0999984741211,80.83999633789062,80.83999633789062
2023-02-07,81.7699966430664,81.7699966430664,75.0,77.47000122070312,77.47000122070312
2023-02-08,77.5,78.0,66.20999908447266,66.51000213623047,66.51000213623047
2023-02-09,69.29000091552734,70.5,56.18000030517578,59.34000015258789,59.34000015258789
2023-02-10,59.0,67.0,56.29999923706055,65.68000030517578,65.68000030517578
2023-02-13,64.83999633789062,65.68000030517578,60.22999954223633,64.93000030517578,64.93000030517578
2023-02-14,63.0,68.0,62.5,67.12000274658203,67.12000274658203
2023-02-15,65.0,67.7300033569336,63.79999923706055,64.66000366210938,64.66000366210938
2023-02-16,63.75,67.73999786376953,60.5,63.36000061035156,63.36000061035156
2023-02-17,63.20000076293945,63.9900016784668,61.400001525878906,62.58000183105469,62.58000183105469
2023-02-21,62.06999969482422,65.30000305175781,60.0,60.7599983215332,60.7599983215332
2023-02-22,61.16999816894531,61.88999938964844,55.63999938964844,55.709999084472656,55.709999084472656
2023-02-23,56.20000076293945,58.4900016784668,50.5,56.540000915527344,56.540000915527344
2023-02-24,55.0,56.0,51.619998931884766,51.970001220703125,51.970001220703125
2023-02-27,55.97999954223633,56.400001525878906,52.150001525878906,53.08000183105469,53.08000183105469
2023-02-28,57.900001525878906,57.900001525878906,51.900001525878906,54.15999984741211,54.15999984741211
2023-03-01,54.599998474121094,56.0,51.0099983215332,52.279998779296875,52.279998779296875
2023-03-02,52.95000076293945,53.0,48.15999984741211,49.470001220703125,49.470001220703125
2023-03-03,49.779998779296875,52.9900016784668,49.5,52.27000045776367,52.27000045776367
2023-03-06,52.54999923706055,52.9900016784668,50.61000061035156,50.869998931884766,50.869998931884766
2023-03-07,51.189998626708984,52.65999984741211,49.20000076293945,50.2400016784668,50.2400016784668
2023-03-08,50.0,50.4900016784668,46.0,46.47999954223633,46.47999954223633
2023-03-09,46.88999938964844,47.5,41.290000915527344,41.75,41.75
2023-03-10,41.0099983215332,42.5,39.0099983215332,40.16999816894531,40.16999816894531
2023-03-13,40.75,48.08000183105469,37.0,44.16999816894531,44.16999816894531
2023-03-14,46.0,46.470001220703125,43.0,44.0099983215332,44.0099983215332
2023-03-15,42.0,44.060001373291016,41.20000076293945,42.54999923706055,42.54999923706055
2023-03-16,42.2599983215332,44.0,41.29999923706055,43.29999923706055,43.29999923706055
2023-03-17,43.5,43.5,41.040000915527344,42.459999084472656,42.459999084472656
2023-03-20,42.47999954223633,42.47999954223633,36.40999984741211,40.0099983215332,40.0099983215332
2023-03-21,40.08000183105469,42.90999984741211,40.0,42.43000030517578,42.43000030517578
2023-03-22,42.939998626708984,43.65999984741211,41.0099983215332,41.4900016784668,41.4900016784668
2023-03-23,41.7599983215332,43.599998474121094,40.099998474121094,40.900001525878906,40.900001525878906
2023-03-24,40.529998779296875,41.45000076293945,39.04999923706055,40.65999984741211,40.65999984741211
2023-03-27,41.0,42.0,39.0,39.439998626708984,39.439998626708984
2023-03-28,40.0,40.0,38.0,38.61000061035156,38.61000061035156
2023-03-29,39.900001525878906,42.0,38.66999816894531,41.65999984741211,41.65999984741211
2023-03-30,44.560001373291016,49.95000076293945,42.9900016784668,46.04999923706055,46.04999923706055
2023-03-31,46.79999923706055,47.79999923706055,44.5,46.18000030517578,46.18000030517578
2023-04-03,46.75,48.5,44.0099983215332,45.18000030517578,45.18000030517578
2023-04-04,45.0,45.18000030517578,42.20000076293945,44.4900016784668,44.4900016784668
2023-04-05,44.0,45.0,41.04999923706055,43.25,43.25
2023-04-06,43.84000015258789,43.84000015258789,42.0,43.0099983215332,43.0099983215332
2023-04-10,42.099998474121094,42.9900016784668,41.2599983215332,42.29999923706055,42.29999923706055
2023-04-11,42.099998474121094,44.0,42.0,42.68000030517578,42.68000030517578
2023-04-12,43.0,43.54999923706055,40.0,40.029998779296875,40.029998779296875
2023-04-13,40.0,43.0,39.5,42.869998931884766,42.869998931884766
2023-04-14,42.70000076293945,42.75,40.52000045776367,41.29999923706055,41.29999923706055
2023-04-17,41.29999923706055,42.86000061035156,40.0,41.619998931884766,41.619998931884766
2023-04-18,41.33000183105469,44.83000183105469,41.33000183105469,42.5,42.5
2023-04-19,42.279998779296875,44.0,40.31999969482422,41.630001068115234,41.630001068115234
2023-04-20,41.63999938964844,42.599998474121094,39.099998474121094,39.310001373291016,39.310001373291016
2023-04-21,39.16999816894531,39.61000061035156,37.779998779296875,38.4900016784668,38.4900016784668
2023-04-24,38.47999954223633,38.630001068115234,36.0099983215332,36.16999816894531,36.16999816894531
2023-04-25,36.119998931884766,36.4900016784668,35.0,35.22999954223633,35.22999954223633
2023-04-26,35.560001373291016,36.9900016784668,35.20000076293945,35.540000915527344,35.540000915527344
2023-04-27,36.0,37.970001220703125,34.75,37.81999969482422,37.81999969482422
2023-04-28,37.81999969482422,39.20000076293945,36.150001525878906,37.08000183105469,37.08000183105469
2023-05-01,37.08000183105469,37.5,33.18000030517578,34.81999969482422,34.81999969482422
2023-05-02,33.0,36.0,33.0,35.43000030517578,35.43000030517578
2023-05-03,36.5,37.310001373291016,35.0,35.31999969482422,35.31999969482422
2023-05-04,35.689998626708984,40.0,35.04999923706055,38.06999969482422,38.06999969482422
2023-05-05,37.29999923706055,39.54999923706055,37.0,38.04999923706055,38.04999923706055
2023-05-08,38.88999938964844,41.0,37.54999923706055,40.040000915527344,40.040000915527344
2023-05-09,39.31999969482422,39.59000015258789,37.0,38.5,38.5
2023-05-10,39.470001220703125,40.4900016784668,37.20000076293945,37.36000061035156,37.36000061035156
2023-05-11,38.0,38.20000076293945,36.0,37.0,37.0
2023-05-12,37.15999984741211,37.79999923706055,34.900001525878906,35.849998474121094,35.849998474121094
2023-05-15,36.0,37.5,35.72999954223633,36.31999969482422,36.31999969482422
2023-05-16,36.439998626708984,36.70000076293945,35.20000076293945,35.58000183105469,35.58000183105469
2023-05-17,35.0,37.5,35.0,36.33000183105469,36.33000183105469
2023-05-18,36.77000045776367,37.04999923706055,35.209999084472656,35.77000045776367,35.77000045776367
2023-05-19,36.61000061035156,36.61000061035156,33.0,33.0,33.0
2023-05-22,33.0,34.81999969482422,33.0,33.93000030517578,33.93000030517578
2023-05-23,34.20000076293945,34.400001525878906,32.0,32.41999816894531,32.41999816894531
2023-05-24,32.029998779296875,32.20000076293945,30.1299991607666,31.059999465942383,31.059999465942383
2023-05-25,31.559999465942383,32.779998779296875,30.739999771118164,31.139999389648438,31.139999389648438
2023-05-26,30.31999969482422,30.989999771118164,29.8700008392334,30.510000228881836,30.510000228881836
2023-05-30,29.0,31.0,29.0,29.510000228881836,29.510000228881836
2023-05-31,29.0,30.200000762939453,28.549999237060547,30.18000030517578,30.18000030517578
2023-06-01,30.68000030517578,30.8799991607666,29.200000762939453,29.459999084472656,29.459999084472656
2023-06-02,29.979999542236328,33.0,29.75,31.6200008392334,31.6200008392334
2023-06-05,31.6299991607666,34.0,31.010000228881836,31.399999618530273,31.399999618530273
2023-06-06,31.1200008392334,32.5,29.75,31.65999984741211,31.65999984741211
2023-06-07,31.850000381469727,32.95000076293945,30.899999618530273,31.469999313354492,31.469999313354492
2023-06-08,31.469999313354492,32.0,30.049999237060547,31.139999389648438,31.139999389648438
2023-06-09,30.899999618530273,31.0,29.5,29.700000762939453,29.700000762939453
2023-06-12,30.329999923706055,30.3700008392334,28.489999771118164,29.010000228881836,29.010000228881836
2023-06-13,29.270000457763672,34.0,29.059999465942383,34.0,34.0
2023-06-14,34.0,36.400001525878906,32.0,34.77000045776367,34.77000045776367
2023-06-15,34.5,38.29999923706055,33.0,36.790000915527344,36.790000915527344
2023-06-16,38.400001525878906,38.400001525878906,31.850000381469727,31.850000381469727,31.850000381469727
2023-06-20,33.02000045776367,33.5,30.40999984741211,30.670000076293945,30.670000076293945
2023-06-21,30.829999923706055,30.8799991607666,29.079999923706055,29.770000457763672,29.770000457763672
2023-06-22,30.5,30.549999237060547,29.079999923706055,30.25,30.25
2023-06-23,30.0,32.0,29.5,29.959999084472656,29.959999084472656
2023-06-26,31.600000381469727,31.90999984741211,29.149999618530273,29.5,29.5
2023-06-27,30.0,31.0,29.510000228881836,29.600000381469727,29.600000381469727
2023-06-28,30.34000015258789,30.350000381469727,28.969999313354492,28.969999313354492,28.969999313354492
2023-06-29,29.5,30.0,29.0,29.059999465942383,29.059999465942383
2023-06-30,29.200000762939453,29.93000030517578,28.700000762939453,28.920000076293945,28.920000076293945
2023-07-03,29.559999465942383,32.31999969482422,29.200000762939453,32.099998474121094,32.099998474121094
2023-07-05,32.310001373291016,39.9900016784668,32.310001373291016,36.099998474121094,36.099998474121094
2023-07-06,37.689998626708984,38.0,32.220001220703125,32.65999984741211,32.65999984741211
2023-07-07,32.9900016784668,41.0,32.9900016784668,39.400001525878906,39.400001525878906
2023-07-10,40.0,45.5,39.900001525878906,42.16999816894531,42.16999816894531
2023-07-11,43.0,44.220001220703125,41.04999923706055,41.150001525878906,41.150001525878906
2023-07-12,41.43000030517578,42.75,39.810001373291016,41.900001525878906,41.900001525878906
2023-07-13,41.369998931884766,46.0,41.189998626708984,45.16999816894531,45.16999816894531
2023-07-14,46.5,50.0099983215332,42.5,43.0,43.0
2023-07-17,45.900001525878906,46.939998626708984,42.0,43.70000076293945,43.70000076293945
2023-07-18,44.0,45.630001068115234,42.099998474121094,44.15999984741211,44.15999984741211
2023-07-19,44.29999923706055,47.5,43.20000076293945,47.290000915527344,47.290000915527344
2023-07-20,46.81999969482422,47.34000015258789,42.5,43.13999938964844,43.13999938964844
2023-07-21,43.5,44.20000076293945,42.099998474121094,42.099998474121094,42.099998474121094
2023-07-24,43.060001373291016,43.11000061035156,36.0099983215332,38.650001525878906,38.650001525878906
2023-07-25,39.0,39.0,38.0,38.439998626708984,38.439998626708984
2023-07-26,38.20000076293945,39.5,37.29999923706055,38.70000076293945,38.70000076293945
2023-07-27,39.900001525878906,39.900001525878906,33.20000076293945,34.02000045776367,34.02000045776367
2023-07-28,34.20000076293945,37.0,34.02000045776367,36.689998626708984,36.689998626708984
2023-07-31,36.0,40.0,35.91999816894531,39.439998626708984,39.439998626708984
2023-08-01,39.0,47.0,38.20000076293945,41.869998931884766,41.869998931884766
2023-08-02,40.099998474121094,40.56999969482422,36.810001373291016,37.52000045776367,37.52000045776367
2023-08-03,38.20000076293945,39.0,37.29999923706055,38.189998626708984,38.189998626708984
2023-08-04,37.52000045776367,38.650001525878906,36.099998474121094,36.33000183105469,36.33000183105469
2023-08-07,36.04999923706055,36.20000076293945,32.0,34.47999954223633,34.47999954223633
2023-08-08,34.58000183105469,35.79999923706055,34.0,35.400001525878906,35.400001525878906
2023-08-09,35.11000061035156,35.869998931884766,33.400001525878906,34.56999969482422,34.56999969482422
2023-08-10,34.099998474121094,35.72999954223633,32.0,33.09000015258789,33.09000015258789
2023-08-11,33.040000915527344,34.189998626708984,32.220001220703125,32.70000076293945,32.70000076293945
2023-08-14,33.90999984741211,33.90999984741211,30.540000915527344,31.110000610351562,31.110000610351562
2023-08-15,33.599998474121094,34.02000045776367,31.049999237060547,31.799999237060547,31.799999237060547
2023-08-16,31.799999237060547,31.809999465942383,30.100000381469727,30.100000381469727,30.100000381469727
2023-08-17,30.6299991607666,30.969999313354492,30.0,30.200000762939453,30.200000762939453
2023-08-18,30.030000686645508,30.959999084472656,29.110000610351562,29.309999465942383,29.309999465942383
2023-08-21,30.040000915527344,30.739999771118164,28.1299991607666,28.799999237060547,28.799999237060547
2023-08-22,29.219999313354492,29.81999969482422,28.0,28.219999313354492,28.219999313354492
2023-08-23,28.25,29.489999771118164,28.049999237060547,29.110000610351562,29.110000610351562
2023-08-24,30.06999969482422,30.200000762939453,28.0,28.3700008392334,28.3700008392334
2023-08-25,28.360000610351562,28.739999771118164,27.010000228881836,27.450000762939453,27.450000762939453
2023-08-28,27.219999313354492,27.979999542236328,26.5,27.850000381469727,27.850000381469727
2023-08-29,27.979999542236328,30.5,27.950000762939453,29.239999771118164,29.239999771118164
2023-08-30,30.0,30.389999389648438,28.549999237060547,29.0,29.0
2023-08-31,29.0,29.989999771118164,28.56999969482422,28.600000381469727,28.600000381469727
2023-09-01,28.170000076293945,28.979999542236328,25.200000762939453,26.510000228881836,26.510000228881836
2023-09-05,26.25,26.950000762939453,25.25,25.829999923706055,25.829999923706055
2023-09-06,25.5,26.149999618530273,25.200000762939453,25.690000534057617,25.690000534057617
2023-09-07,25.700000762939453,26.299999237060547,25.049999237060547,25.65999984741211,25.65999984741211
2023-09-08,25.559999465942383,25.899999618530273,23.25,23.510000228881836,23.510000228881836
2023-09-11,24.0,24.959999084472656,23.100000381469727,24.899999618530273,24.899999618530273
2023-09-12,25.280000686645508,26.600000381469727,25.049999237060547,25.8799991607666,25.8799991607666
2023-09-13,26.329999923706055,26.59000015258789,25.0,25.770000457763672,25.770000457763672
2023-09-14,25.799999237060547,26.690000534057617,24.600000381469727,26.030000686645508,26.030000686645508
2023-09-15,26.700000762939453,26.799999237060547,24.899999618530273,24.899999618530273,24.899999618530273
2023-09-18,25.649999618530273,26.030000686645508,24.610000610351562,24.850000381469727,24.850000381469727
2023-09-19,24.299999237060547,27.600000381469727,24.0,26.59000015258789,26.59000015258789
2023-09-20,25.899999618530273,26.799999237060547,25.110000610351562,26.700000762939453,26.700000762939453
2023-09-21,26.0,26.510000228881836,25.139999389648438,26.0,26.0
2023-09-22,25.600000381469727,25.989999771118164,24.149999618530273,24.940000534057617,24.940000534057617
2023-09-25,25.0,25.229999542236328,24.149999618530273,25.100000381469727,25.100000381469727
2023-09-26,24.149999618530273,25.0,23.15999984741211,24.0,24.0
2023-09-27,23.649999618530273,24.850000381469727,23.5,23.6299991607666,23.6299991607666
2023-09-28,23.899999618530273,24.299999237060547,23.200000762939453,24.200000762939453,24.200000762939453
2023-09-29,23.799999237060547,25.690000534057617,23.760000228881836,24.399999618530273,24.399999618530273
2023-10-02,24.639999389648438,24.889999389648438,23.600000381469727,24.479999542236328,24.479999542236328
2023-10-03,23.75,23.989999771118164,23.3700008392334,23.799999237060547,23.799999237060547
2023-10-04,23.1299991607666,23.600000381469727,23.100000381469727,23.489999771118164,23.489999771118164
2023-10-05,23.0,23.469999313354492,21.90999984741211,22.690000534057617,22.690000534057617
2023-10-06,23.0,23.010000228881836,21.600000381469727,22.940000534057617,22.940000534057617
2023-10-09,21.959999084472656,22.719999313354492,21.450000762939453,22.0,22.0
2023-10-10,21.459999084472656,23.010000228881836,21.459999084472656,22.5,22.5
2023-10-11,23.0,23.399999618530273,22.100000381469727,22.149999618530273,22.149999618530273
2023-10-12,21.899999618530273,22.479999542236328,20.0,21.040000915527344,21.040000915527344
2023-10-13,21.600000381469727,22.0,20.780000686645508,21.889999389648438,21.889999389648438
2023-10-16,22.0,22.0,20.8799991607666,21.0,21.0
2023-10-17,20.600000381469727,21.049999237060547,20.209999084472656,20.850000381469727,20.850000381469727
2023-10-18,21.100000381469727,21.350000381469727,20.049999237060547,20.450000762939453,20.450000762939453
2023-10-19,20.700000762939453,20.799999237060547,18.309999465942383,18.399999618530273,18.399999618530273
2023-10-20,18.799999237060547,18.899999618530273,17.100000381469727,17.68000030517578,17.68000030517578
2023-10-23,17.700000762939453,18.579999923706055,17.09000015258789,17.229999542236328,17.229999542236328
2023-10-24,17.0,18.0,17.0,17.469999313354492,17.469999313354492
2023-10-25,17.670000076293945,18.350000381469727,17.0,17.200000762939453,17.200000762939453
2023-10-26,17.0,17.489999771118164,16.850000381469727,17.079999923706055,17.079999923706055
2023-10-27,17.0,17.06999969482422,15.600000381469727,15.890000343322754,15.890000343322754
2023-10-30,16.0,16.510000228881836,15.100000381469727,16.510000228881836,16.510000228881836
2023-10-31,16.3799991607666,16.719999313354492,15.899999618530273,16.459999084472656,16.459999084472656
2023-11-01,16.299999237060547,16.479999542236328,15.0,15.770000457763672,15.770000457763672
2023-11-02,16.510000228881836,16.799999237060547,16.020000457763672,16.780000686645508,16.780000686645508
2023-11-03,17.0,19.5,16.899999618530273,19.5,19.5
2023-11-06,19.139999389648438,19.5,18.0,18.75,18.75
2023-11-07,18.440000534057617,19.5,18.1200008392334,19.139999389648438,19.139999389648438
2023-11-08,19.0,19.1299991607666,18.079999923706055,18.3799991607666,18.3799991607666
2023-11-09,18.59000015258789,18.649999618530273,17.100000381469727,17.5,17.5
2023-11-10,17.690000534057617,18.600000381469727,17.010000228881836,17.8799991607666,17.8799991607666
2023-11-13,18.399999618530273,21.899999618530273,17.700000762939453,20.110000610351562,20.110000610351562
2023-11-14,20.639999389648438,21.0,19.399999618530273,20.3700008392334,20.3700008392334
2023-11-15,20.709999084472656,25.989999771118164,20.649999618530273,21.649999618530273,21.649999618530273
2023-11-16,22.0,23.100000381469727,20.149999618530273,22.799999237060547,22.799999237060547
2023-11-17,23.209999084472656,25.0,21.5,24.700000762939453,24.700000762939453
2023-11-20,24.6200008392334,25.0,23.0,24.040000915527344,24.040000915527344
2023-11-21,23.5,24.0,20.0,23.290000915527344,23.290000915527344
2023-11-22,23.010000228881836,23.489999771118164,22.0,22.739999771118164,22.739999771118164
2023-11-24,22.969999313354492,23.989999771118164,22.510000228881836,23.979999542236328,23.979999542236328
2023-11-27,23.770000457763672,23.969999313354492,22.0,22.440000534057617,22.440000534057617
2023-11-28,21.770000457763672,22.0,20.200000762939453,21.0,21.0
2023-11-29,21.0,21.0,15.0,15.920000076293945,15.920000076293945
2023-11-30,14.960000038146973,16.600000381469727,14.960000038146973,15.5,15.5
2023-12-01,1.5959999561309814,1.75,1.5299999713897705,1.6109999418258667,1.6109999418258667
2023-12-04,1.7000000476837158,1.725000023841858,1.600000023841858,1.7100000381469727,1.7100000381469727
2023-12-05,1.7589999437332153,1.809999942779541,1.684999942779541,1.7300000190734863,1.7300000190734863
2023-12-06,1.7000000476837158,1.7580000162124634,1.5549999475479126,1.6119999885559082,1.6119999885559082
2023-12-07,1.6699999570846558,1.6799999475479126,1.600000023841858,1.6100000143051147,1.6100000143051147
2023-12-08,1.3899999856948853,1.4499000310897827,1.2599999904632568,1.350000023841858,1.350000023841858
2023-12-11,1.3600000143051147,1.3600000143051147,1.2100000381469727,1.2799999713897705,1.2799999713897705
2023-12-12,1.2999999523162842,1.31850004196167,1.25,1.2999999523162842,1.2999999523162842
2023-12-13,1.2999999523162842,1.350000023841858,1.2799999713897705,1.340000033378601,1.340000033378601
2023-12-14,1.3600000143051147,1.600000023841858,1.350000023841858,1.5099999904632568,1.5099999904632568
2023-12-15,1.5499999523162842,1.600000023841858,1.4800000190734863,1.4800000190734863,1.4800000190734863
2023-12-18,1.559999942779541,1.559999942779541,1.3799999952316284,1.3849999904632568,1.3849999904632568
2023-12-19,1.399999976158142,1.590000033378601,1.3899999856948853,1.559999942779541,1.559999942779541
2023-12-20,1.5800000429153442,1.590000033378601,1.399999976158142,1.4199999570846558,1.4199999570846558
2023-12-21,1.440000057220459,1.5,1.3801000118255615,1.4800000190734863,1.4800000190734863
2023-12-22,1.5099999904632568,1.5104000568389893,1.440000057220459,1.4800000190734863,1.4800000190734863
2023-12-26,1.4800000190734863,1.5499999523162842,1.4600000381469727,1.5299999713897705,1.5299999713897705
2023-12-27,1.5499999523162842,1.5499999523162842,1.4800000190734863,1.5199999809265137,1.5199999809265137
2023-12-28,1.5,1.5709999799728394,1.4900000095367432,1.5199999809265137,1.5199999809265137
2023-12-29,1.5099999904632568,1.559999942779541,1.434999942779541,1.440000057220459,1.440000057220459
2024-01-02,1.4800000190734863,1.559999942779541,1.4199999570846558,1.4900000095367432,1.4900000095367432
2024-01-03,1.5199999809265137,1.5199999809265137,1.4299999475479126,1.4500000476837158,1.4500000476837158
2024-01-04,1.4199999570846558,1.4700000286102295,1.409999966621399,1.4199999570846558,1.4199999570846558
2024-01-05,1.4700000286102295,1.4700000286102295,1.4199999570846558,1.440000057220459,1.440000057220459
2024-01-08,1.4500000476837158,1.4800000190734863,1.4199999570846558,1.4500000476837158,1.4500000476837158
2024-01-09,1.4500000476837158,1.4500000476837158,1.399999976158142,1.4199999570846558,1.4199999570846558
2024-01-10,1.4299999475479126,1.440000057220459,1.3600000143051147,1.3799999952316284,1.3799999952316284
2024-01-11,1.3600000143051147,1.4085999727249146,1.2999999523162842,1.3200000524520874,1.3200000524520874
2024-01-12,1.340000033378601,1.3899999856948853,1.309999942779541,1.309999942779541,1.309999942779541
2024-01-16,1.309999942779541,1.309999942779541,1.2400000095367432,1.2450000047683716,1.2450000047683716
2024-01-17,1.25,1.2575000524520874,1.1399999856948853,1.159999966621399,1.159999966621399
2024-01-18,1.1799999475479126,1.2281999588012695,1.0099999904632568,1.0399999618530273,1.0399999618530273
2024-01-19,1.0399999618530273,1.0800000429153442,1.0,1.0800000429153442,1.0800000429153442
2024-01-22,1.090000033378601,1.190000057220459,1.0800000429153442,1.1799999475479126,1.1799999475479126
2024-01-23,1.190000057220459,1.25,1.1799999475479126,1.25,1.25
2024-01-24,1.2599999904632568,1.2724000215530396,1.159999966621399,1.1699999570846558,1.1699999570846558
2024-01-25,1.190000057220459,1.190000057220459,1.1200000047683716,1.1699999570846558,1.1699999570846558
2024-01-26,1.1799999475479126,1.2200000286102295,1.149999976158142,1.2200000286102295,1.2200000286102295
2024-01-29,1.2300000190734863,1.2699999809265137,1.1928999423980713,1.2599999904632568,1.2599999904632568
2024-01-30,1.2300000190734863,1.2699999809265137,1.2100000381469727,1.225000023841858,1.225000023841858
2024-01-31,1.2100000381469727,1.2400000095367432,1.1700999736785889,1.190000057220459,1.190000057220459
2024-02-01,1.2100000381469727,1.2300000190734863,1.159999966621399,1.2100000381469727,1.2100000381469727
2024-02-02,1.2000000476837158,1.208400011062622,1.159999966621399,1.2000000476837158,1.2000000476837158
2024-02-05,1.190000057220459,1.190000057220459,1.1100000143051147,1.1399999856948853,1.1399999856948853
2024-02-06,1.1399999856948853,1.190000057220459,1.1200000047683716,1.190000057220459,1.190000057220459
2024-02-07,1.1699999570846558,1.1699999570846558,1.1301000118255615,1.149999976158142,1.149999976158142
2024-02-08,1.159999966621399,1.2400000095367432,1.149999976158142,1.2400000095367432,1.2400000095367432
2024-02-09,1.2599999904632568,1.2899999618530273,1.2200000286102295,1.25,1.25
2024-02-12,1.2400000095367432,1.3200000524520874,1.2400000095367432,1.274999976158142,1.274999976158142
2024-02-13,1.3200000524520874,1.3246999979019165,1.25,1.2899999618530273,1.2899999618530273
2024-02-14,1.309999942779541,1.3799999952316284,1.2640000581741333,1.3799999952316284,1.3799999952316284
2024-02-15,1.4299999475479126,1.5499999523162842,1.3600000143051147,1.440000057220459,1.440000057220459
2024-02-16,1.4800000190734863,1.5099999904632568,1.440000057220459,1.4600000381469727,1.4600000381469727
2024-02-20,1.4900000095367432,1.4900000095367432,1.3899999856948853,1.4199999570846558,1.4199999570846558
2024-02-21,1.440000057220459,1.4586999416351318,1.3899999856948853,1.4299999475479126,1.4299999475479126
2024-02-22,1.4299999475479126,1.4399000406265259,1.3600000143051147,1.3899999856948853,1.3899999856948853
2024-02-23,1.3899999856948853,1.399999976158142,1.309999942779541,1.350000023841858,1.350000023841858
2024-02-26,1.3300000429153442,1.340000033378601,1.25,1.2699999809265137,1.2699999809265137
2024-02-27,1.2999999523162842,1.3985999822616577,1.2999999523162842,1.3600000143051147,1.3600000143051147
