Date,GM_Open,GM_High,GM_Low,GM_Close,GM_Adj Close
2023-01-18,37.060001373291016,37.529998779296875,36.41999816894531,36.439998626708984,36.05364227294922
2023-01-19,35.650001525878906,36.02000045776367,35.130001068115234,35.72999954223633,35.351173400878906
2023-01-20,35.68000030517578,36.0099983215332,35.279998779296875,35.349998474121094,34.97520065307617
2023-01-23,35.689998626708984,36.599998474121094,35.529998779296875,36.439998626708984,36.05364227294922
2023-01-24,36.0,36.65999984741211,35.81999969482422,36.20000076293945,35.81618881225586
2023-01-25,35.9900016784668,36.54999923706055,35.380001068115234,36.31999969482422,35.93491744995117
2023-01-26,36.9900016784668,37.18000030517578,36.22999954223633,36.47999954223633,36.09321594238281
2023-01-27,36.58000183105469,38.2400016784668,36.439998626708984,37.95000076293945,37.54763412475586
2023-01-30,36.75,37.279998779296875,36.220001220703125,36.290000915527344,35.90523910522461
2023-01-31,38.93000030517578,39.72999954223633,38.33000183105469,39.31999969482422,38.90311050415039
2023-02-01,39.45000076293945,39.84000015258789,38.560001373291016,39.29999923706055,38.88331985473633
2023-02-02,40.279998779296875,42.04999923706055,39.91999816894531,41.5,41.05999755859375
2023-02-03,40.650001525878906,41.9900016784668,40.310001373291016,41.130001068115234,40.69391632080078
2023-02-06,40.900001525878906,41.61000061035156,40.77000045776367,41.34000015258789,40.90168762207031
2023-02-07,41.2599983215332,41.779998779296875,40.7400016784668,41.400001525878906,40.9610595703125
2023-02-08,41.08000183105469,42.099998474121094,40.97999954223633,41.56999969482422,41.12925720214844
2023-02-09,42.09000015258789,42.9900016784668,41.4900016784668,41.630001068115234,41.18861770629883
2023-02-10,41.2400016784668,41.630001068115234,40.959999084472656,41.349998474121094,40.911582946777344
2023-02-13,40.72999954223633,42.08000183105469,40.720001220703125,42.02000045776367,41.57447814941406
2023-02-14,41.70000076293945,42.72999954223633,41.689998626708984,42.43000030517578,41.98013687133789
2023-02-15,42.13999938964844,42.97999954223633,42.04999923706055,42.95000076293945,42.49462127685547
2023-02-16,42.38999938964844,43.630001068115234,42.22999954223633,43.099998474121094,42.643028259277344
2023-02-17,43.0,43.16999816894531,42.189998626708984,43.16999816894531,42.712284088134766
2023-02-21,42.43000030517578,43.08000183105469,41.09000015258789,41.130001068115234,40.69391632080078
2023-02-22,41.22999954223633,41.470001220703125,40.630001068115234,40.88999938964844,40.45646286010742
2023-02-23,41.04999923706055,41.2599983215332,38.869998931884766,39.25,38.8338508605957
2023-02-24,38.90999984741211,39.31999969482422,38.459999084472656,39.18000030517578,38.76459503173828
2023-02-27,39.529998779296875,40.0099983215332,39.13999938964844,39.310001373291016,38.89321517944336
2023-02-28,39.209999084472656,39.2400016784668,38.4900016784668,38.7400016784668,38.329261779785156
2023-03-01,38.68000030517578,39.33000183105469,38.63999938964844,38.720001220703125,38.30947494506836
2023-03-02,38.40999984741211,39.560001373291016,38.119998931884766,39.529998779296875,39.20199966430664
2023-03-03,40.38999938964844,41.349998474121094,40.25,41.0099983215332,40.66972351074219
2023-03-06,41.02000045776367,41.189998626708984,40.25,40.45000076293945,40.11437225341797
2023-03-07,40.220001220703125,40.43000030517578,39.619998931884766,39.7400016784668,39.41026306152344
2023-03-08,39.70000076293945,40.02000045776367,39.369998931884766,39.7599983215332,39.43009567260742
2023-03-09,39.52000045776367,39.70000076293945,37.7599983215332,37.81999969482422,37.506195068359375
2023-03-10,37.70000076293945,37.779998779296875,36.2599983215332,36.52000045776367,36.21697998046875
2023-03-13,35.619998931884766,36.310001373291016,34.86000061035156,35.7599983215332,35.463279724121094
2023-03-14,36.459999084472656,36.66999816894531,35.08000183105469,35.599998474121094,35.30461502075195
2023-03-15,34.61000061035156,34.619998931884766,33.630001068115234,34.33000183105469,34.04515075683594
2023-03-16,33.849998474121094,34.91999816894531,33.7599983215332,34.61000061035156,34.32283020019531
2023-03-17,34.279998779296875,34.279998779296875,33.119998931884766,33.380001068115234,33.103031158447266
2023-03-20,33.45000076293945,34.25,33.27000045776367,33.619998931884766,33.341041564941406
2023-03-21,34.630001068115234,35.31999969482422,34.459999084472656,35.099998474121094,34.80876159667969
2023-03-22,35.130001068115234,35.31999969482422,34.029998779296875,34.04999923706055,33.76747512817383
2023-03-23,34.369998931884766,34.7599983215332,33.16999816894531,33.7400016784668,33.460044860839844
2023-03-24,33.459999084472656,33.779998779296875,32.9900016784668,33.709999084472656,33.4302978515625
2023-03-27,34.31999969482422,34.540000915527344,33.75,34.45000076293945,34.16415786743164
2023-03-28,34.459999084472656,34.650001525878906,34.04999923706055,34.220001220703125,33.93606185913086
2023-03-29,34.88999938964844,35.72999954223633,34.709999084472656,35.70000076293945,35.40378189086914
2023-03-30,36.25,36.47999954223633,35.869998931884766,35.9900016784668,35.69137954711914
2023-03-31,36.27000045776367,36.720001220703125,36.130001068115234,36.68000030517578,36.37565231323242
2023-04-03,36.380001068115234,36.81999969482422,35.9900016784668,36.27000045776367,35.96905517578125
2023-04-04,36.5099983215332,36.540000915527344,35.290000915527344,35.7400016784668,35.443450927734375
2023-04-05,35.27000045776367,35.380001068115234,34.400001525878906,35.09000015258789,34.79884338378906
2023-04-06,35.0,35.09000015258789,34.470001220703125,34.59000015258789,34.3029899597168
2023-04-10,34.349998474121094,35.7400016784668,34.2599983215332,35.72999954223633,35.43353271484375
2023-04-11,35.880001068115234,35.970001220703125,35.34000015258789,35.40999984741211,35.116188049316406
2023-04-12,35.9900016784668,36.060001373291016,34.529998779296875,34.619998931884766,34.332740783691406
2023-04-13,34.560001373291016,34.689998626708984,33.720001220703125,34.529998779296875,34.24348831176758
2023-04-14,34.75,35.290000915527344,34.25,34.4900016784668,34.20382308959961
2023-04-17,34.380001068115234,35.150001525878906,34.33000183105469,35.13999938964844,34.84843063354492
2023-04-18,35.45000076293945,35.56999969482422,35.06999969482422,35.33000183105469,35.0368537902832
2023-04-19,34.869998931884766,34.880001068115234,34.220001220703125,34.58000183105469,34.29307556152344
2023-04-20,33.279998779296875,33.72999954223633,32.84000015258789,33.540000915527344,33.26170349121094
2023-04-21,33.529998779296875,33.77000045776367,32.970001220703125,33.54999923706055,33.27162170410156
2023-04-24,33.77000045776367,34.400001525878906,33.560001373291016,34.290000915527344,34.0054817199707
2023-04-25,33.9900016784668,34.08000183105469,32.68000030517578,32.90999984741211,32.636932373046875
2023-04-26,32.900001525878906,33.119998931884766,32.08000183105469,32.220001220703125,31.95265769958496
2023-04-27,32.36000061035156,32.81999969482422,31.84000015258789,32.720001220703125,32.448509216308594
2023-04-28,32.41999816894531,33.29999923706055,32.40999984741211,33.040000915527344,32.76585388183594
2023-05-01,34.0,34.279998779296875,33.439998626708984,33.47999954223633,33.20220184326172
2023-05-02,33.20000076293945,33.40999984741211,32.5099983215332,33.08000183105469,32.80552291870117
2023-05-03,32.7599983215332,33.38999938964844,32.369998931884766,32.47999954223633,32.21049880981445
2023-05-04,32.29999923706055,32.66999816894531,31.559999465942383,31.690000534057617,31.42705535888672
2023-05-05,32.31999969482422,33.400001525878906,32.209999084472656,33.2599983215332,32.98402786254883
2023-05-08,33.38999938964844,33.7400016784668,33.130001068115234,33.65999984741211,33.38071060180664
2023-05-09,33.31999969482422,33.56999969482422,33.060001373291016,33.279998779296875,33.00386428833008
2023-05-10,33.869998931884766,33.970001220703125,32.599998474121094,33.08000183105469,32.80552291870117
2023-05-11,32.849998474121094,33.279998779296875,32.849998474121094,33.119998931884766,32.84518814086914
2023-05-12,33.25,33.279998779296875,32.130001068115234,32.400001525878906,32.13116455078125
2023-05-15,32.38999938964844,32.470001220703125,32.119998931884766,32.369998931884766,32.101409912109375
2023-05-16,32.060001373291016,32.2400016784668,31.5,31.540000915527344,31.278301239013672
2023-05-17,31.809999465942383,32.59000015258789,31.639999389648438,32.439998626708984,32.17082977294922
2023-05-18,32.279998779296875,32.959999084472656,32.25,32.900001525878906,32.627017974853516
2023-05-19,33.119998931884766,33.16999816894531,32.4900016784668,32.65999984741211,32.38900375366211
2023-05-22,32.709999084472656,32.93000030517578,32.38999938964844,32.86000061035156,32.58734893798828
2023-05-23,33.0,33.84000015258789,32.939998626708984,33.41999816894531,33.1427001953125
2023-05-24,33.0,33.040000915527344,32.0099983215332,32.279998779296875,32.01215744018555
2023-05-25,32.15999984741211,32.63999938964844,32.130001068115234,32.40999984741211,32.141082763671875
2023-05-26,32.619998931884766,33.4900016784668,32.349998474121094,33.290000915527344,33.01377868652344
2023-05-30,33.70000076293945,34.279998779296875,33.31999969482422,33.36000061035156,33.083194732666016
2023-05-31,32.95000076293945,33.04999923706055,31.860000610351562,32.40999984741211,32.141082763671875
2023-06-01,32.4900016784668,33.29999923706055,32.13999938964844,33.02000045776367,32.83720779418945
2023-06-02,33.65999984741211,34.47999954223633,33.470001220703125,34.279998779296875,34.09022903442383
2023-06-05,34.45000076293945,34.45000076293945,33.65999984741211,34.130001068115234,33.941062927246094
2023-06-06,34.0,35.380001068115234,33.97999954223633,35.2400016784668,35.044918060302734
2023-06-07,35.38999938964844,36.459999084472656,35.22999954223633,36.220001220703125,36.019493103027344
2023-06-08,36.20000076293945,36.439998626708984,35.68000030517578,35.849998474121094,35.65153884887695
2023-06-09,37.4900016784668,38.16999816894531,36.22999954223633,36.22999954223633,36.02943420410156
2023-06-12,36.27000045776367,37.02000045776367,36.2599983215332,36.66999816894531,36.46699905395508
2023-06-13,36.959999084472656,37.84000015258789,36.959999084472656,37.650001525878906,37.44157791137695
2023-06-14,37.84000015258789,37.970001220703125,37.040000915527344,37.36000061035156,37.15318298339844
2023-06-15,37.189998626708984,38.2599983215332,37.18000030517578,38.029998779296875,37.8194694519043
2023-06-16,38.119998931884766,38.25,37.650001525878906,37.959999084472656,37.74985885620117
2023-06-20,37.70000076293945,37.84000015258789,36.91999816894531,37.31999969482422,37.1134033203125
2023-06-21,37.310001373291016,37.310001373291016,36.880001068115234,37.0099983215332,36.80511474609375
2023-06-22,36.779998779296875,36.959999084472656,36.36000061035156,36.65999984741211,36.457054138183594
2023-06-23,35.93000030517578,36.439998626708984,35.79999923706055,36.18000030517578,35.979713439941406
2023-06-26,36.029998779296875,36.9900016784668,36.029998779296875,36.70000076293945,36.49683380126953
2023-06-27,37.0099983215332,37.52000045776367,36.45000076293945,37.47999954223633,37.27251434326172
2023-06-28,37.5,38.209999084472656,37.40999984741211,38.189998626708984,37.97858428955078
2023-06-29,38.33000183105469,38.619998931884766,38.0,38.20000076293945,37.98853302001953
2023-06-30,38.310001373291016,38.86000061035156,38.0,38.560001373291016,38.34653854370117
2023-07-03,38.7400016784668,39.13999938964844,38.630001068115234,38.959999084472656,38.74432373046875
2023-07-05,39.099998474121094,39.540000915527344,38.90999984741211,39.41999816894531,39.20177459716797
2023-07-06,38.91999816894531,39.470001220703125,38.599998474121094,39.459999084472656,39.241554260253906
2023-07-07,39.540000915527344,39.97999954223633,39.31999969482422,39.61000061035156,39.39072799682617
2023-07-10,39.58000183105469,39.75,39.189998626708984,39.63999938964844,39.420555114746094
2023-07-11,39.56999969482422,40.099998474121094,39.15999984741211,39.970001220703125,39.74873352050781
2023-07-12,40.84000015258789,40.970001220703125,40.380001068115234,40.40999984741211,40.18629837036133
2023-07-13,40.720001220703125,41.040000915527344,40.40999984741211,40.5,40.275794982910156
2023-07-14,40.61000061035156,40.70000076293945,39.939998626708984,40.0,39.778568267822266
2023-07-17,39.47999954223633,39.540000915527344,38.5099983215332,38.75,38.535484313964844
2023-07-18,38.7400016784668,39.189998626708984,38.54999923706055,39.130001068115234,38.91338348388672
2023-07-19,39.29999923706055,39.58000183105469,39.15999984741211,39.22999954223633,39.0128288269043
2023-07-20,38.970001220703125,39.33000183105469,38.720001220703125,39.2599983215332,39.042659759521484
2023-07-21,39.63999938964844,39.66999816894531,38.34000015258789,38.54999923706055,38.33658981323242
2023-07-24,38.869998931884766,39.47999954223633,38.7599983215332,39.29999923706055,39.08243942260742
2023-07-25,37.72999954223633,38.779998779296875,37.11000061035156,37.91999816894531,37.710079193115234
2023-07-26,37.959999084472656,38.45000076293945,37.63999938964844,38.290000915527344,38.078033447265625
2023-07-27,38.72999954223633,39.45000076293945,38.529998779296875,38.970001220703125,38.754268646240234
2023-07-28,38.75,38.97999954223633,37.7400016784668,38.04999923706055,37.83936309814453
2023-07-31,38.150001525878906,38.369998931884766,37.79999923706055,38.369998931884766,38.157588958740234
2023-08-01,38.040000915527344,38.36000061035156,37.900001525878906,38.119998931884766,37.90896987915039
2023-08-02,37.630001068115234,37.83000183105469,37.2599983215332,37.38999938964844,37.183013916015625
2023-08-03,37.189998626708984,37.189998626708984,36.630001068115234,36.91999816894531,36.715614318847656
2023-08-04,36.849998474121094,37.09000015258789,36.369998931884766,36.56999969482422,36.367549896240234
2023-08-07,36.83000183105469,37.099998474121094,36.36000061035156,37.09000015258789,36.884674072265625
2023-08-08,36.279998779296875,36.880001068115234,36.099998474121094,36.84000015258789,36.63605880737305
2023-08-09,36.5,36.810001373291016,36.209999084472656,36.2599983215332,36.059268951416016
2023-08-10,36.29999923706055,36.36000061035156,34.0,34.15999984741211,33.97089767456055
2023-08-11,34.029998779296875,34.16999816894531,33.41999816894531,33.88999938964844,33.702388763427734
2023-08-14,33.45000076293945,34.209999084472656,33.41999816894531,34.06999969482422,33.88139343261719
2023-08-15,33.599998474121094,33.779998779296875,33.220001220703125,33.29999923706055,33.11565399169922
2023-08-16,33.150001525878906,33.279998779296875,32.709999084472656,32.81999969482422,32.63831329345703
2023-08-17,33.06999969482422,33.33000183105469,32.7599983215332,32.91999816894531,32.73775863647461
2023-08-18,32.58000183105469,33.20000076293945,32.56999969482422,33.119998931884766,32.936649322509766
2023-08-21,33.25,33.40999984741211,32.97999954223633,33.27000045776367,33.08582305908203
2023-08-22,33.470001220703125,33.47999954223633,32.849998474121094,32.93000030517578,32.747703552246094
2023-08-23,32.84000015258789,33.56999969482422,32.7599983215332,33.560001373291016,33.37421798706055
2023-08-24,33.400001525878906,33.58000183105469,32.7599983215332,32.880001068115234,32.69797897338867
2023-08-25,33.06999969482422,33.29999923706055,32.04999923706055,32.95000076293945,32.76759338378906
2023-08-28,33.2599983215332,33.45000076293945,32.93000030517578,33.119998931884766,32.936649322509766
2023-08-29,33.220001220703125,33.5099983215332,33.08000183105469,33.459999084472656,33.2747688293457
2023-08-30,33.459999084472656,33.70000076293945,33.349998474121094,33.38999938964844,33.20515823364258
2023-08-31,33.5099983215332,34.029998779296875,33.290000915527344,33.5099983215332,33.41455841064453
2023-09-01,33.59000015258789,33.84000015258789,33.2599983215332,33.540000915527344,33.44447708129883
2023-09-05,33.36000061035156,33.47999954223633,33.029998779296875,33.279998779296875,33.18521499633789
2023-09-06,33.04999923706055,33.40999984741211,32.529998779296875,32.81999969482422,32.726524353027344
2023-09-07,32.40999984741211,32.619998931884766,32.02000045776367,32.56999969482422,32.477237701416016
2023-09-08,32.599998474121094,33.130001068115234,32.540000915527344,32.95000076293945,32.85615539550781
2023-09-11,33.08000183105469,33.27000045776367,32.5,32.619998931884766,32.527095794677734
2023-09-12,32.7599983215332,33.77000045776367,32.7599983215332,33.470001220703125,33.37467575073242
2023-09-13,33.939998626708984,34.29999923706055,33.43000030517578,33.65999984741211,33.56413269042969
2023-09-14,33.599998474121094,33.79999923706055,33.029998779296875,33.65999984741211,33.56413269042969
2023-09-15,33.540000915527344,34.599998474121094,33.41999816894531,33.95000076293945,33.853309631347656
2023-09-18,33.75,33.95000076293945,33.310001373291016,33.34000015258789,33.24504470825195
2023-09-19,33.45000076293945,34.310001373291016,33.349998474121094,33.959999084472656,33.863277435302734
2023-09-20,34.08000183105469,34.130001068115234,33.15999984741211,33.20000076293945,33.105445861816406
2023-09-21,32.90999984741211,33.439998626708984,32.689998626708984,32.709999084472656,32.61683654785156
2023-09-22,33.0,33.58000183105469,32.5,32.58000183105469,32.48720932006836
2023-09-25,32.380001068115234,33.189998626708984,32.27000045776367,33.060001373291016,32.965843200683594
2023-09-26,32.61000061035156,33.0099983215332,32.209999084472656,32.2599983215332,32.16811752319336
2023-09-27,32.40999984741211,32.54999923706055,31.969999313354492,32.349998474121094,32.25786209106445
2023-09-28,32.290000915527344,33.400001525878906,32.06999969482422,33.15999984741211,33.065555572509766
2023-09-29,33.310001373291016,33.41999816894531,32.7599983215332,32.970001220703125,32.8760986328125
2023-10-02,32.84000015258789,33.060001373291016,32.15999984741211,32.470001220703125,32.377525329589844
2023-10-03,32.04999923706055,32.189998626708984,31.309999465942383,31.3799991607666,31.290626525878906
2023-10-04,31.350000381469727,31.5,30.6299991607666,31.040000915527344,30.951595306396484
2023-10-05,30.780000686645508,31.139999389648438,29.719999313354492,30.309999465942383,30.223674774169922
2023-10-06,30.100000381469727,31.360000610351562,29.8700008392334,30.899999618530273,30.811994552612305
2023-10-09,30.489999771118164,31.270000457763672,30.329999923706055,30.989999771118164,30.901737213134766
2023-10-10,30.889999389648438,31.65999984741211,30.709999084472656,31.479999542236328,31.39034080505371
2023-10-11,31.729999542236328,31.979999542236328,30.780000686645508,30.979999542236328,30.891765594482422
2023-10-12,30.690000534057617,30.700000762939453,30.030000686645508,30.31999969482422,30.233646392822266
2023-10-13,30.0,30.229999542236328,29.540000915527344,29.65999984741211,29.575525283813477
2023-10-16,29.90999984741211,30.18000030517578,29.649999618530273,30.059999465942383,29.97438621520996
2023-10-17,29.799999237060547,30.610000610351562,29.780000686645508,30.329999923706055,30.24361801147461
2023-10-18,29.84000015258789,29.989999771118164,29.459999084472656,29.479999542236328,29.396038055419922
2023-10-19,29.100000381469727,29.959999084472656,29.059999465942383,29.329999923706055,29.2464656829834
2023-10-20,29.8799991607666,30.25,29.450000762939453,29.65999984741211,29.575525283813477
2023-10-23,29.329999923706055,29.899999618530273,29.209999084472656,29.219999313354492,29.136777877807617
2023-10-24,28.389999389648438,29.780000686645508,28.010000228881836,28.559999465942383,28.47865867614746
2023-10-25,28.549999237060547,29.139999389648438,27.709999084472656,29.010000228881836,28.927377700805664
2023-10-26,29.809999465942383,30.219999313354492,28.43000030517578,28.549999237060547,28.468687057495117
2023-10-27,28.489999771118164,28.6299991607666,27.1200008392334,27.219999313354492,27.142475128173828
2023-10-30,27.549999237060547,27.719999313354492,26.790000915527344,27.360000610351562,27.28207778930664
2023-10-31,27.5,28.309999465942383,27.34000015258789,28.200000762939453,28.11968421936035
2023-11-01,28.729999542236328,28.799999237060547,27.729999542236328,28.0,27.92025375366211
2023-11-02,28.440000534057617,28.860000610351562,28.15999984741211,28.799999237060547,28.717973709106445
2023-11-03,29.3799991607666,30.059999465942383,29.329999923706055,29.770000457763672,29.685213088989258
2023-11-06,29.770000457763672,29.81999969482422,28.989999771118164,29.110000610351562,29.02709197998047
2023-11-07,28.809999465942383,28.950000762939453,28.059999465942383,28.40999984741211,28.329086303710938
2023-11-08,28.34000015258789,28.360000610351562,27.520000457763672,27.559999465942383,27.48150634765625
2023-11-09,27.709999084472656,27.709999084472656,26.6299991607666,26.649999618530273,26.574098587036133
2023-11-10,26.709999084472656,27.0,26.299999237060547,26.850000381469727,26.773529052734375
2023-11-13,26.729999542236328,27.110000610351562,26.639999389648438,26.899999618530273,26.82338523864746
2023-11-14,27.450000762939453,28.420000076293945,27.40999984741211,28.200000762939453,28.11968421936035
2023-11-15,28.06999969482422,28.229999542236328,27.729999542236328,28.139999389648438,28.05985450744629
2023-11-16,27.93000030517578,28.190000534057617,27.420000076293945,27.479999542236328,27.4017333984375
2023-11-17,27.860000610351562,28.030000686645508,27.530000686645508,28.030000686645508,27.95016860961914
2023-11-20,28.18000030517578,28.770000457763672,28.139999389648438,28.520000457763672,28.438772201538086
2023-11-21,28.25,28.56999969482422,27.700000762939453,27.899999618530273,27.820537567138672
2023-11-22,28.059999465942383,28.350000381469727,27.84000015258789,28.100000381469727,28.019969940185547
2023-11-24,28.170000076293945,28.5,28.1200008392334,28.18000030517578,28.099740982055664
2023-11-27,28.020000457763672,28.520000457763672,27.940000534057617,28.5,28.4188289642334
2023-11-28,28.440000534057617,29.0,28.329999923706055,28.889999389648438,28.80771827697754
2023-11-29,31.8700008392334,32.290000915527344,31.420000076293945,31.600000381469727,31.510000228881836
2023-11-30,31.75,32.27000045776367,31.579999923706055,31.600000381469727,31.600000381469727
2023-12-01,31.520000457763672,32.59000015258789,31.520000457763672,32.36000061035156,32.36000061035156
2023-12-04,32.66999816894531,33.439998626708984,32.599998474121094,33.06999969482422,33.06999969482422
2023-12-05,32.959999084472656,33.43000030517578,32.65999984741211,32.68000030517578,32.68000030517578
2023-12-06,33.04999923706055,33.66999816894531,32.869998931884766,32.90999984741211,32.90999984741211
2023-12-07,32.97999954223633,33.619998931884766,32.810001373291016,33.5099983215332,33.5099983215332
2023-12-08,33.5099983215332,34.31999969482422,33.5099983215332,33.75,33.75
2023-12-11,33.5,34.02000045776367,33.439998626708984,33.58000183105469,33.58000183105469
2023-12-12,33.5,33.90999984741211,33.36000061035156,33.41999816894531,33.41999816894531
2023-12-13,33.29999923706055,34.060001373291016,32.83000183105469,33.9900016784668,33.9900016784668
2023-12-14,34.619998931884766,36.31999969482422,34.54999923706055,36.25,36.25
2023-12-15,36.29999923706055,36.4900016784668,35.619998931884766,35.72999954223633,35.72999954223633
2023-12-18,35.779998779296875,36.15999984741211,35.43000030517578,35.439998626708984,35.439998626708984
2023-12-19,35.5099983215332,35.9900016784668,35.369998931884766,35.869998931884766,35.869998931884766
2023-12-20,35.72999954223633,36.400001525878906,35.459999084472656,35.470001220703125,35.470001220703125
2023-12-21,35.83000183105469,36.31999969482422,35.689998626708984,36.25,36.25
2023-12-22,36.11000061035156,36.619998931884766,35.84000015258789,36.02000045776367,36.02000045776367
2023-12-26,36.02000045776367,36.41999816894531,36.02000045776367,36.130001068115234,36.130001068115234
2023-12-27,36.099998474121094,36.2599983215332,35.70000076293945,36.08000183105469,36.08000183105469
2023-12-28,36.0,36.2400016784668,35.90999984741211,36.20000076293945,36.20000076293945
2023-12-29,36.130001068115234,36.459999084472656,35.86000061035156,35.91999816894531,35.91999816894531
2024-01-02,35.63999938964844,36.630001068115234,35.439998626708984,36.04999923706055,36.04999923706055
2024-01-03,35.5099983215332,35.619998931884766,34.70000076293945,35.27000045776367,35.27000045776367
2024-01-04,35.65999984741211,35.97999954223633,35.279998779296875,35.4900016784668,35.4900016784668
2024-01-05,35.5099983215332,36.61000061035156,35.439998626708984,35.9900016784668,35.9900016784668
2024-01-08,35.83000183105469,36.849998474121094,35.81999969482422,36.70000076293945,36.70000076293945
2024-01-09,36.349998474121094,36.72999954223633,36.189998626708984,36.540000915527344,36.540000915527344
2024-01-10,36.56999969482422,36.619998931884766,35.9900016784668,36.310001373291016,36.310001373291016
2024-01-11,36.11000061035156,36.25,35.61000061035156,35.86000061035156,35.86000061035156
2024-01-12,35.66999816894531,36.119998931884766,35.20000076293945,35.2599983215332,35.2599983215332
2024-01-16,34.72999954223633,35.58000183105469,34.619998931884766,35.38999938964844,35.38999938964844
2024-01-17,34.83000183105469,35.209999084472656,34.72999954223633,35.0099983215332,35.0099983215332
2024-01-18,35.29999923706055,35.36000061035156,34.31999969482422,34.58000183105469,34.58000183105469
2024-01-19,34.59000015258789,35.65999984741211,34.34000015258789,35.5099983215332,35.5099983215332
2024-01-22,35.54999923706055,36.04999923706055,35.279998779296875,35.31999969482422,35.31999969482422
2024-01-23,35.619998931884766,35.7599983215332,34.939998626708984,35.22999954223633,35.22999954223633
2024-01-24,35.290000915527344,35.599998474121094,34.560001373291016,34.70000076293945,34.70000076293945
2024-01-25,34.959999084472656,35.2599983215332,34.709999084472656,35.15999984741211,35.15999984741211
2024-01-26,35.15999984741211,35.54999923706055,35.040000915527344,35.18000030517578,35.18000030517578
2024-01-29,35.20000076293945,35.61000061035156,34.93000030517578,35.38999938964844,35.38999938964844
2024-01-30,38.349998474121094,38.959999084472656,37.400001525878906,38.150001525878906,38.150001525878906
2024-01-31,38.20000076293945,39.75,38.130001068115234,38.79999923706055,38.79999923706055
2024-02-01,39.18000030517578,39.310001373291016,38.529998779296875,38.869998931884766,38.869998931884766
2024-02-02,38.529998779296875,39.189998626708984,38.290000915527344,38.90999984741211,38.90999984741211
2024-02-05,38.529998779296875,38.689998626708984,37.68000030517578,37.790000915527344,37.790000915527344
2024-02-06,37.599998474121094,38.66999816894531,37.599998474121094,38.029998779296875,38.029998779296875
2024-02-07,38.540000915527344,39.119998931884766,38.099998474121094,38.720001220703125,38.720001220703125
2024-02-08,38.84000015258789,38.939998626708984,38.41999816894531,38.650001525878906,38.650001525878906
2024-02-09,38.619998931884766,38.97999954223633,38.45000076293945,38.560001373291016,38.560001373291016
2024-02-12,38.540000915527344,39.529998779296875,38.5099983215332,39.279998779296875,39.279998779296875
2024-02-13,38.79999923706055,38.939998626708984,37.83000183105469,38.310001373291016,38.310001373291016
2024-02-14,38.58000183105469,38.75,38.04999923706055,38.369998931884766,38.369998931884766
2024-02-15,38.66999816894531,39.5099983215332,38.63999938964844,38.9900016784668,38.9900016784668
2024-02-16,38.79999923706055,39.060001373291016,38.619998931884766,38.70000076293945,38.70000076293945
2024-02-20,38.349998474121094,39.16999816894531,38.130001068115234,39.0099983215332,39.0099983215332
2024-02-21,38.959999084472656,39.81999969482422,38.959999084472656,39.4900016784668,39.4900016784668
2024-02-22,39.54999923706055,39.79999923706055,39.15999984741211,39.34000015258789,39.34000015258789
2024-02-23,39.36000061035156,39.95000076293945,39.31999969482422,39.630001068115234,39.630001068115234
2024-02-26,39.63999938964844,40.72999954223633,39.599998474121094,39.790000915527344,39.790000915527344
2024-02-27,40.22999954223633,40.599998474121094,39.849998474121094,40.18000030517578,40.18000030517578
